"","join_ID","group","mlpa_region","region4","affiliated_mpa","mpa_defacto_class","mpa_defacto_designation","year","variable","indicator","mean","sd","n","long","lat","distance_to_port","implementation_date","size_km2","port_size","min_depth_m","max_depth_m","depth_range","implementation_year","mpa_age","landings_lb_20002006","landings_lb_sqkm_20002006"
"1307","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2011,"all fish","diversity",1.977,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-1,5361907.2,25080.0407302317
"1308","kelp","kelp forest-fish","south","south","matlahuayl smr","smr","smr",2019,"all fish","diversity",1.9956,NA,1,-117.2652164,32.85862983,17424.08901,"01/01/2012",2.68,"very_large",0,1085.96,1085.96,"2012",7,2872212.19,23374.9762862898
"1309","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2004,"all fish","diversity",2.0018,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-8,5361907.2,25080.0407302317
"1310","kelp","kelp forest-fish","south","south","crystal cove smca","smca","ref",2012,"all fish","diversity",2.0052,NA,1,-117.8459953,33.56777307,17682.07943,"01/01/2012",9.14,"small",0,803.81,803.81,"2012",0,5155605.96,147654.651226872
"1311","kelp","kelp forest-fish","south","south","point vicente smca","smr","ref",2010,"all fish","diversity",2.02,NA,1,-118.4319487,33.72008592,14315.48878,"01/01/2012",38.97,"small",0,8661.42,8661.42,"2012",-2,96821967.04,458039.783751987
"1312","kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2019,"all fish","diversity",2.042,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",7,96821967.04,458039.783751987
"1313","kelp","kelp forest-fish","south","south","south la jolla smr","smr","ref",2020,"all fish","diversity",2.0476,NA,1,-117.2929041,32.81142518,13285.9037,"01/01/2012",13.06,"very_large",0,590.55,590.55,"2012",8,8386413.67,52600.2756385605
"1314","kelp","kelp forest-fish","south","south","swami's smca","smr","smr",2019,"all fish","diversity",2.0527,NA,1,-117.3199032,33.02394568,21667.42127,"01/01/2012",32.91,"small",0,3221.78,3221.78,"2012",7,324602.78,8187.43502608691
"1315","kelp","kelp forest-fish","south","south","crystal cove smca","smca","smca",2011,"all fish","diversity",2.0635,NA,1,-117.8459953,33.56777307,17682.07943,"01/01/2012",9.14,"small",0,803.81,803.81,"2012",-1,5155605.96,147654.651226872
"1316","kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2013,"all fish","diversity",2.0725,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",1,96821967.04,458039.783751987
"1317","kelp","kelp forest-fish","south","south","crystal cove smca","smca","smca",2012,"all fish","diversity",2.0753,NA,1,-117.8459953,33.56777307,17682.07943,"01/01/2012",9.14,"small",0,803.81,803.81,"2012",0,5155605.96,147654.651226872
"1318","kelp","kelp forest-fish","south","south","point vicente smca","smr","ref",2004,"all fish","diversity",2.0845,NA,1,-118.4319487,33.72008592,14315.48878,"01/01/2012",38.97,"small",0,8661.42,8661.42,"2012",-8,96821967.04,458039.783751987
"1319","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2000,"all fish","diversity",2.0846,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-12,5361907.2,25080.0407302317
"1320","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2004,"all fish","diversity",2.0898,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-8,5361907.2,25080.0407302317
"1321","kelp","kelp forest-fish","south","south","dana point smca","smca","smca",2020,"all fish","diversity",2.1044,NA,1,-117.7365211,33.47976718,3624.644813,"01/01/2012",8.98,"small",0,498.69,498.69,"2012",8,5155605.96,147654.651226872
"1322","kelp","kelp forest-fish","south","south","naples smca","smca","smca",2000,"all fish","diversity",2.1055,NA,1,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",-12,1866680.3,11621.6487275012
"1323","kelp","kelp forest-fish","south","south","cabrillo smr","smr","smr",2011,"all fish","diversity",2.1078,NA,1,-117.2459429,32.66732422,4385.225603,"01/01/2012",1.01,"very_large",0,98.43,98.43,"2012",-1,8386413.67,52600.2756385605
"1324","kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2011,"all fish","diversity",2.1169,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",-1,96821967.04,458039.783751987
"1325","kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2003,"all fish","diversity",2.1455,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-9,5361907.2,25080.0407302317
"1326","kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2010,"all fish","diversity",2.1577,NA,1,-118.8499704,33.99769464,37169.05572,"01/01/2012",41.23,"medium",0,6637.14,6637.14,"2012",-2,16361794.28,389741.088696223
"1327","kelp","kelp forest-fish","south","south","campus point smca","smr","ref",2014,"all fish","diversity",2.1757,NA,1,-119.8692477,34.3830764,16592.39051,"01/01/2012",27.35,"small",0,2454.07,2454.07,"2012",2,1866680.3,11621.6487275012
"1328","kelp","kelp forest-fish","south","south","naples smca","smca","ref",2014,"all fish","diversity",2.1757,NA,1,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",2,1866680.3,11621.6487275012
"1329","kelp","kelp forest-fish","south","south","laguna beach smr","smr","smr",2011,"all fish","diversity",2.1908,NA,1,-117.7963616,33.52794436,11302.88022,"01/01/2012",17.39,"small",0,4038.71,4038.71,"2012",-1,5155605.96,147654.651226872
"1330","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2000,"all fish","diversity",2.1989,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-12,5361907.2,25080.0407302317
"1331","kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2011,"all fish","diversity",2.2198,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",-1,166283575.15,650731.415531539
"1332","kelp","kelp forest-fish","south","south","naples smca","smca","smca",2001,"all fish","diversity",2.288,NA,1,-119.950633,34.42667121,23974.30759,"01/01/2012",6.74,"small",0,531.5,531.5,"2012",-11,1866680.3,11621.6487275012
"1333","kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2012,"all fish","diversity",2.3006,NA,1,-118.5077378,33.42855485,1879.11121,"01/01/2012",0.67,"small",0,610.24,610.24,"2012",0,166283575.15,650731.415531539
"1334","kelp","kelp forest-fish","south","south","swami's smca","smr","smr",2012,"all fish","diversity",2.3151,NA,1,-117.3199032,33.02394568,21667.42127,"01/01/2012",32.91,"small",0,3221.78,3221.78,"2012",0,324602.78,8187.43502608691
"1335","kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2010,"all fish","diversity",2.359,NA,1,-120.469545,34.4241603,71582.056,"01/01/2012",58.34,"small",0,1604.33,1604.33,"2012",-2,5361907.2,25080.0407302317
"1336","kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2017,"all fish","diversity",2.3818,NA,1,-118.3855357,33.71255649,11075.20931,"01/01/2012",12.42,"very_large",0,7339.24,7339.24,"2012",5,96821967.04,458039.783751987
"1337","kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2011,"all fish","diversity",2.448,NA,1,-118.8499704,33.99769464,37169.05572,"01/01/2012",41.23,"medium",0,6637.14,6637.14,"2012",-1,16361794.28,389741.088696223
"1338","kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2013,"all fish","diversity",2.4775,NA,1,-118.8499704,33.99769464,37169.05572,"01/01/2012",41.23,"medium",0,6637.14,6637.14,"2012",1,16361794.28,389741.088696223
"1339","kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2012,"all fish","diversity",2.6561,NA,1,-118.8499704,33.99769464,37169.05572,"01/01/2012",41.23,"medium",0,6637.14,6637.14,"2012",0,16361794.28,389741.088696223
"1340","surf","surf-seine","central","central","ano nuevo smr","smr","smr",2019,"all fish","diversity",0.57113470367743,0.231042222794699,6,-122.3191504,37.1000914,NA,"09/21/2007",28.87,"small",0,574.15,574.15,"2007",12,3873373.87,24506.3879852114
"1341","surf","surf-seine","central","central","ano nuevo smr","smr","smr",2020,"all fish","diversity",1.04224169267686,0.169226775336946,6,-122.3191504,37.1000914,NA,"09/21/2007",28.87,"small",0,574.15,574.15,"2007",13,3873373.87,24506.3879852114
"1342","surf","surf-seine","central","central","ano nuevo smr","smr","ref",2019,"all fish","diversity",0.87099601452156,0.473710235599029,6,-122.3191504,37.1000914,NA,"09/21/2007",28.87,"small",0,574.15,574.15,"2007",12,3873373.87,24506.3879852114
"1343","surf","surf-seine","central","central","ano nuevo smr","smr","ref",2020,"all fish","diversity",0.957477844742817,0.361491578974568,6,-122.3191504,37.1000914,NA,"09/21/2007",28.87,"small",0,574.15,574.15,"2007",13,3873373.87,24506.3879852114
"1344","surf","surf-seine","central","central","asilomar smr","smr","smr",2019,"all fish","diversity",0.338195827030515,0.561990167647432,6,-121.9464833,36.62578462,5327.465455,"09/21/2007",3.9,"small",0,564.3,564.3,"2007",12,140862314.28,993023.026044321
"1345","surf","surf-seine","central","central","asilomar smr","smr","smr",2020,"all fish","diversity",0.602097704684903,0.352826592390988,6,-121.9464833,36.62578462,5327.465455,"09/21/2007",3.9,"small",0,564.3,564.3,"2007",13,140862314.28,993023.026044321
"1346","surf","surf-seine","central","central","asilomar smr","smr","ref",2019,"all fish","diversity",0.247530579861253,0.288909519063464,6,-121.9464833,36.62578462,5327.465455,"09/21/2007",3.9,"small",0,564.3,564.3,"2007",12,140862314.28,993023.026044321
"1347","surf","surf-seine","central","central","asilomar smr","smr","ref",2020,"all fish","diversity",0.516008184837001,0.458161763909319,6,-121.9464833,36.62578462,5327.465455,"09/21/2007",3.9,"small",0,564.3,564.3,"2007",13,140862314.28,993023.026044321
"1348","surf","surf-seine","central","central","natural bridges smr","smr","smr",2019,"all fish","diversity",1.21656968363615,0.277345217628738,6,-122.0950036,36.95562336,8298.266446,"09/21/2007",0.66,"small",0,32.81,32.81,"2007",12,8712806.18,41422.8174044055
"1349","surf","surf-seine","central","central","natural bridges smr","smr","smr",2020,"all fish","diversity",1.13968053753053,0.329555168176402,6,-122.0950036,36.95562336,8298.266446,"09/21/2007",0.66,"small",0,32.81,32.81,"2007",13,8712806.18,41422.8174044055
"1350","surf","surf-seine","central","central","natural bridges smr","smr","ref",2019,"all fish","diversity",0.673082592371687,0.0714589900562109,6,-122.0950036,36.95562336,8298.266446,"09/21/2007",0.66,"small",0,32.81,32.81,"2007",12,8712806.18,41422.8174044055
"1351","surf","surf-seine","central","central","natural bridges smr","smr","ref",2020,"all fish","diversity",0.843103808941624,0.114537448958332,6,-122.0950036,36.95562336,8298.266446,"09/21/2007",0.66,"small",0,32.81,32.81,"2007",13,8712806.18,41422.8174044055
"1352","surf","surf-seine","central","central","point lobos smr","smr","smr",2019,"all fish","diversity",0.802342473152609,0.456379896381427,6,-121.9547434,36.50542126,12622.48341,"09/21/2007",14.25,"small",0,1338.58,1338.58,"2007",12,140862314.28,993023.026044321
"1353","surf","surf-seine","central","central","point lobos smr","smr","smr",2020,"all fish","diversity",0.28275819541691,0.352994430709577,4,-121.9547434,36.50542126,12622.48341,"09/21/2007",14.25,"small",0,1338.58,1338.58,"2007",13,140862314.28,993023.026044321
"1354","surf","surf-seine","central","central","point lobos smr","smr","ref",2019,"all fish","diversity",1.12347178851985,0.319591750265843,6,-121.9547434,36.50542126,12622.48341,"09/21/2007",14.25,"small",0,1338.58,1338.58,"2007",12,140862314.28,993023.026044321
"1355","surf","surf-seine","central","central","point lobos smr","smr","ref",2020,"all fish","diversity",0.964766182414587,0.546901724266618,6,-121.9547434,36.50542126,12622.48341,"09/21/2007",14.25,"small",0,1338.58,1338.58,"2007",13,140862314.28,993023.026044321
"1356","surf","surf-seine","north","north","point reyes smr","smr","smr",2019,"all fish","diversity",0.577396937786097,0.476037682967045,6,-122.9680652,38.00446912,37366.3092,"01/05/2010",24.74,"small",0,433.07,433.07,"2010",9,2418711.78,28005.7431370347
"1357","surf","surf-seine","north","north","point reyes smr","smr","smr",2020,"all fish","diversity",1.12706870134761,0.123600636664937,6,-122.9680652,38.00446912,37366.3092,"01/05/2010",24.74,"small",0,433.07,433.07,"2010",10,2418711.78,28005.7431370347
"1358","surf","surf-seine","north","north","point reyes smr","smr","ref",2019,"all fish","diversity",1.08531661161195,0.392438640425054,6,-122.9680652,38.00446912,37366.3092,"01/05/2010",24.74,"small",0,433.07,433.07,"2010",9,2418711.78,28005.7431370347
"1359","surf","surf-seine","north","north","point reyes smr","smr","ref",2020,"all fish","diversity",1.65152027209718,0.140655139880522,6,-122.9680652,38.00446912,37366.3092,"01/05/2010",24.74,"small",0,433.07,433.07,"2010",10,2418711.78,28005.7431370347
"1360","surf","surf-seine","north","north","reading rock smca","smr","smr",2019,"all fish","diversity",0,0,6,-124.1266503,41.31458558,28838.237,"12/19/2012",30.97,"very_small",0,544.62,544.62,"2012",7,2593602.3,17175.3619128225
"1361","surf","surf-seine","north","north","reading rock smca","smr","smr",2020,"all fish","diversity",0,0,4,-124.1266503,41.31458558,28838.237,"12/19/2012",30.97,"very_small",0,544.62,544.62,"2012",8,2593602.3,17175.3619128225
"1362","surf","surf-seine","north","north","reading rock smca","smr","ref",2019,"all fish","diversity",0,0,4,-124.1266503,41.31458558,28838.237,"12/19/2012",30.97,"very_small",0,544.62,544.62,"2012",7,2593602.3,17175.3619128225
"1363","surf","surf-seine","north","north","reading rock smca","smr","ref",2020,"all fish","diversity",0,0,4,-124.1266503,41.31458558,28838.237,"12/19/2012",30.97,"very_small",0,544.62,544.62,"2012",8,2593602.3,17175.3619128225
"1364","surf","surf-seine","north","north","samoa smca","smr","smr",2019,"all fish","diversity",0.411467876806695,0.444106871748337,4,-124.1874413,40.89154901,15405.72123,"12/19/2012",33.83,"medium",0,518.37,518.37,"2012",7,96900.83,2470.41221924903
"1365","surf","surf-seine","north","north","samoa smca","smr","smr",2020,"all fish","diversity",0.553397066696843,0.346230079821699,6,-124.1874413,40.89154901,15405.72123,"12/19/2012",33.83,"medium",0,518.37,518.37,"2012",8,96900.83,2470.41221924903
"1366","surf","surf-seine","north","north","samoa smca","smr","ref",2019,"all fish","diversity",0.484263586007325,0.39106454567334,6,-124.1874413,40.89154901,15405.72123,"12/19/2012",33.83,"medium",0,518.37,518.37,"2012",7,96900.83,2470.41221924903
"1367","surf","surf-seine","north","north","samoa smca","smr","ref",2020,"all fish","diversity",0.138629436111989,0.309984842828872,5,-124.1874413,40.89154901,15405.72123,"12/19/2012",33.83,"medium",0,518.37,518.37,"2012",8,96900.83,2470.41221924903
"1368","surf","surf-seine","north","north","ten mile smr","smr","smr",2019,"all fish","diversity",0.277258872223978,0.379652346463788,5,-123.8132032,39.57645627,16828.99677,"12/19/2012",30.94,"very_small",0,1125.33,1125.33,"2012",7,516902.03,5997.70302138572
"1369","surf","surf-seine","north","north","ten mile smr","smr","smr",2020,"all fish","diversity",0.227636034900157,0.394277178080594,3,-123.8132032,39.57645627,16828.99677,"12/19/2012",30.94,"very_small",0,1125.33,1125.33,"2012",8,516902.03,5997.70302138572
"1370","surf","surf-seine","north","north","ten mile smr","smr","ref",2019,"all fish","diversity",0,NA,1,-123.8132032,39.57645627,16828.99677,"12/19/2012",30.94,"very_small",0,1125.33,1125.33,"2012",7,516902.03,5997.70302138572
"1371","surf","surf-seine","south","south","campus point smca","smr","smr",2019,"all fish","diversity",1.13052615260786,0.385183874992869,6,-119.8692477,34.3830764,16592.39051,"01/01/2012",27.35,"small",0,2454.07,2454.07,"2012",7,1866680.3,11621.6487275012
"1372","surf","surf-seine","south","south","campus point smca","smr","smr",2020,"all fish","diversity",1.45910410515699,0.367675752981102,6,-119.8692477,34.3830764,16592.39051,"01/01/2012",27.35,"small",0,2454.07,2454.07,"2012",8,1866680.3,11621.6487275012
"1373","surf","surf-seine","south","south","campus point smca","smr","ref",2019,"all fish","diversity",0.968631123461451,0.482450772231909,6,-119.8692477,34.3830764,16592.39051,"01/01/2012",27.35,"small",0,2454.07,2454.07,"2012",7,1866680.3,11621.6487275012
"1374","surf","surf-seine","south","south","campus point smca","smr","ref",2020,"all fish","diversity",1.39972938628684,0.268297186350627,6,-119.8692477,34.3830764,16592.39051,"01/01/2012",27.35,"small",0,2454.07,2454.07,"2012",8,1866680.3,11621.6487275012
"1375","surf","surf-seine","south","south","laguna beach smr","smr","smr",2019,"all fish","diversity",0.919844424798832,0.17004725151922,6,-117.7963616,33.52794436,11302.88022,"01/01/2012",17.39,"small",0,4038.71,4038.71,"2012",7,5155605.96,147654.651226872
"1376","surf","surf-seine","south","south","laguna beach smr","smr","smr",2020,"all fish","diversity",0.707987636124958,0.591202032546813,6,-117.7963616,33.52794436,11302.88022,"01/01/2012",17.39,"small",0,4038.71,4038.71,"2012",8,5155605.96,147654.651226872
"1377","surf","surf-seine","south","south","laguna beach smr","smr","ref",2019,"all fish","diversity",0.851189972609919,0.199041142775083,6,-117.7963616,33.52794436,11302.88022,"01/01/2012",17.39,"small",0,4038.71,4038.71,"2012",7,5155605.96,147654.651226872
"1378","surf","surf-seine","south","south","laguna beach smr","smr","ref",2020,"all fish","diversity",1.19442335323433,0.275886489663811,6,-117.7963616,33.52794436,11302.88022,"01/01/2012",17.39,"small",0,4038.71,4038.71,"2012",8,5155605.96,147654.651226872
