"year","group","region3","region4","affiliated_mpa","mpa_class","mpa_designation","target_status","sum_biomass"
2020,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",1.62
2000,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",12.65
2000,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",3.82
1999,"kelp","south","north islands","anacapa island smr","smr","smr","nontargeted",9.46
1999,"kelp","south","north islands","anacapa island smr","smr","smr","targeted",2.78
2005,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",0.37
2005,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",2.29
2009,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",4.95
2009,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",1.44
2006,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",2.52
2006,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",0.38
2007,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",2.13
2007,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",0.45
2008,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",1.86
2008,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",0.56
2011,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",0.9
2016,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",0.81
2017,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",3.85
2017,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",2.29
2018,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",5.52
2018,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",2.19
2020,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",2.67
2020,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",1.06
2011,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",4.12
2014,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",1.18
2015,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",6.25
2015,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",0.9
2019,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",2.11
2019,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",1.57
2010,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",5.56
2010,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",1.46
2012,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",4.51
2012,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",1.56
2014,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",3.17
2016,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",4.32
2004,"kelp","south","north islands","anacapa island smr","smr","ref","nontargeted",3.97
2004,"kelp","south","north islands","anacapa island smr","smr","ref","targeted",0.41
2008,"kelp","south","south","arrow point to lion head point smca",NA,"smca","nontargeted",3.72
2008,"kelp","south","south","arrow point to lion head point smca",NA,"smca","targeted",0.86
2011,"kelp","south","south","arrow point to lion head point smca",NA,"smca","nontargeted",5.14
2011,"kelp","south","south","arrow point to lion head point smca",NA,"smca","targeted",0.83
2012,"kelp","south","south","arrow point to lion head point smca",NA,"smca","nontargeted",2.09
2012,"kelp","south","south","arrow point to lion head point smca",NA,"smca","targeted",0.97
2019,"kelp","south","south","arrow point to lion head point smca",NA,"smca","nontargeted",2.83
2019,"kelp","south","south","arrow point to lion head point smca",NA,"smca","targeted",0.93
2020,"kelp","south","south","arrow point to lion head point smca",NA,"smca","nontargeted",3.3
2020,"kelp","south","south","arrow point to lion head point smca",NA,"smca","targeted",0.57
2004,"kelp","south","south","arrow point to lion head point smca",NA,"ref","nontargeted",6.53
2004,"kelp","south","south","arrow point to lion head point smca",NA,"ref","targeted",0.53
2008,"kelp","south","north islands","begg rock smr","smr","smr","nontargeted",2.25
2008,"kelp","south","north islands","begg rock smr","smr","smr","targeted",7.32
2012,"kelp","south","north islands","begg rock smr","smr","smr","nontargeted",1.34
2012,"kelp","south","north islands","begg rock smr","smr","smr","targeted",3.42
2012,"kelp","south","north islands","begg rock smr","smr","ref","nontargeted",2.85
2012,"kelp","south","north islands","begg rock smr","smr","ref","targeted",2.62
2004,"kelp","south","south","blue cavern onshore smca","smr","smca","nontargeted",2.3
2004,"kelp","south","south","blue cavern onshore smca","smr","smca","targeted",0.9
2005,"kelp","south","south","blue cavern onshore smca","smr","smca","nontargeted",2.14
2005,"kelp","south","south","blue cavern onshore smca","smr","smca","targeted",2.31
2011,"kelp","south","south","blue cavern onshore smca","smr","smca","nontargeted",3.45
2011,"kelp","south","south","blue cavern onshore smca","smr","smca","targeted",1.68
2012,"kelp","south","south","blue cavern onshore smca","smr","smca","nontargeted",3.18
2012,"kelp","south","south","blue cavern onshore smca","smr","smca","targeted",2.26
2019,"kelp","south","south","blue cavern onshore smca","smr","smca","nontargeted",2.87
2019,"kelp","south","south","blue cavern onshore smca","smr","smca","targeted",2.21
2020,"kelp","south","south","blue cavern onshore smca","smr","smca","nontargeted",2.29
2020,"kelp","south","south","blue cavern onshore smca","smr","smca","targeted",0.93
2004,"kelp","south","south","blue cavern onshore smca","smr","ref","nontargeted",0.73
2004,"kelp","south","south","blue cavern onshore smca","smr","ref","targeted",0.21
2008,"kelp","south","south","blue cavern onshore smca","smr","ref","nontargeted",3.93
2008,"kelp","south","south","blue cavern onshore smca","smr","ref","targeted",0.68
2011,"kelp","south","south","blue cavern onshore smca","smr","ref","nontargeted",5.6
2011,"kelp","south","south","blue cavern onshore smca","smr","ref","targeted",0.72
2012,"kelp","south","south","blue cavern onshore smca","smr","ref","nontargeted",4.7
2012,"kelp","south","south","blue cavern onshore smca","smr","ref","targeted",0.9
2019,"kelp","south","south","blue cavern onshore smca","smr","ref","nontargeted",7.06
2019,"kelp","south","south","blue cavern onshore smca","smr","ref","targeted",1.97
2020,"kelp","south","south","blue cavern onshore smca","smr","ref","nontargeted",8.19
2020,"kelp","south","south","blue cavern onshore smca","smr","ref","targeted",0.54
2011,"kelp","south","south","cabrillo smr","smr","smr","nontargeted",0.39
2011,"kelp","south","south","cabrillo smr","smr","smr","targeted",1.47
2012,"kelp","south","south","cabrillo smr","smr","smr","nontargeted",1.59
2012,"kelp","south","south","cabrillo smr","smr","smr","targeted",2.88
2009,"kelp","south","south","campus point smca","smr","smca","nontargeted",1.86
2009,"kelp","south","south","campus point smca","smr","smca","targeted",1.5
2010,"kelp","south","south","campus point smca","smr","smca","nontargeted",1.46
2010,"kelp","south","south","campus point smca","smr","smca","targeted",0.83
2011,"kelp","south","south","campus point smca","smr","smca","nontargeted",0.72
2011,"kelp","south","south","campus point smca","smr","smca","targeted",0.62
2012,"kelp","south","south","campus point smca","smr","smca","nontargeted",1.35
2012,"kelp","south","south","campus point smca","smr","smca","targeted",1.93
2013,"kelp","south","south","campus point smca","smr","smca","nontargeted",0.41
2013,"kelp","south","south","campus point smca","smr","smca","targeted",0.36
2016,"kelp","south","south","campus point smca","smr","smca","nontargeted",0.95
2016,"kelp","south","south","campus point smca","smr","smca","targeted",1.69
2017,"kelp","south","south","campus point smca","smr","smca","nontargeted",0.34
2017,"kelp","south","south","campus point smca","smr","smca","targeted",0.83
2018,"kelp","south","south","campus point smca","smr","smca","nontargeted",0.52
2018,"kelp","south","south","campus point smca","smr","smca","targeted",5.14
2019,"kelp","south","south","campus point smca","smr","smca","nontargeted",0.24
2019,"kelp","south","south","campus point smca","smr","smca","targeted",0.33
2020,"kelp","south","south","campus point smca","smr","smca","nontargeted",0.98
2020,"kelp","south","south","campus point smca","smr","smca","targeted",2.2
2014,"kelp","south","south","campus point smca","smr","smca","nontargeted",1.16
2014,"kelp","south","south","campus point smca","smr","smca","targeted",0.42
2015,"kelp","south","south","campus point smca","smr","smca","nontargeted",1.85
2015,"kelp","south","south","campus point smca","smr","smca","targeted",4.28
2008,"kelp","south","south","campus point smca","smr","ref","nontargeted",0.02
2008,"kelp","south","south","campus point smca","smr","ref","targeted",3.35
2009,"kelp","south","south","campus point smca","smr","ref","nontargeted",2.98
2009,"kelp","south","south","campus point smca","smr","ref","targeted",1.87
2010,"kelp","south","south","campus point smca","smr","ref","nontargeted",1.76
2010,"kelp","south","south","campus point smca","smr","ref","targeted",0.79
2011,"kelp","south","south","campus point smca","smr","ref","nontargeted",2.76
2011,"kelp","south","south","campus point smca","smr","ref","targeted",1.34
2012,"kelp","south","south","campus point smca","smr","ref","nontargeted",1.44
2012,"kelp","south","south","campus point smca","smr","ref","targeted",0.69
2013,"kelp","south","south","campus point smca","smr","ref","nontargeted",0.76
2013,"kelp","south","south","campus point smca","smr","ref","targeted",0.35
2015,"kelp","south","south","campus point smca","smr","ref","nontargeted",2.34
2015,"kelp","south","south","campus point smca","smr","ref","targeted",1.83
2016,"kelp","south","south","campus point smca","smr","ref","nontargeted",1.67
2016,"kelp","south","south","campus point smca","smr","ref","targeted",2.44
2017,"kelp","south","south","campus point smca","smr","ref","nontargeted",1.01
2017,"kelp","south","south","campus point smca","smr","ref","targeted",1.23
2018,"kelp","south","south","campus point smca","smr","ref","nontargeted",2.42
2018,"kelp","south","south","campus point smca","smr","ref","targeted",2.86
2019,"kelp","south","south","campus point smca","smr","ref","nontargeted",0.4
2019,"kelp","south","south","campus point smca","smr","ref","targeted",1.61
2020,"kelp","south","south","campus point smca","smr","ref","nontargeted",0.56
2020,"kelp","south","south","campus point smca","smr","ref","targeted",0.95
2014,"kelp","south","south","campus point smca","smr","ref","nontargeted",1.78
2014,"kelp","south","south","campus point smca","smr","ref","targeted",0.51
2003,"kelp","south","north islands","carrington point smr","smr","smr","nontargeted",1.01
2003,"kelp","south","north islands","carrington point smr","smr","smr","targeted",1.82
2004,"kelp","south","north islands","carrington point smr","smr","smr","nontargeted",0.5
2004,"kelp","south","north islands","carrington point smr","smr","smr","targeted",1.88
2005,"kelp","south","north islands","carrington point smr","smr","smr","nontargeted",0.13
2005,"kelp","south","north islands","carrington point smr","smr","smr","targeted",0.37
2007,"kelp","south","north islands","carrington point smr","smr","smr","nontargeted",0.24
2007,"kelp","south","north islands","carrington point smr","smr","smr","targeted",1.98
2008,"kelp","south","north islands","carrington point smr","smr","smr","nontargeted",0.1
2008,"kelp","south","north islands","carrington point smr","smr","smr","targeted",0.33
2007,"kelp","south","north islands","carrington point smr","smr","ref","nontargeted",1.13
2007,"kelp","south","north islands","carrington point smr","smr","ref","targeted",1.48
2008,"kelp","south","north islands","carrington point smr","smr","ref","nontargeted",0.52
2008,"kelp","south","north islands","carrington point smr","smr","ref","targeted",1.17
2004,"kelp","south","north islands","carrington point smr","smr","ref","nontargeted",0.97
2004,"kelp","south","north islands","carrington point smr","smr","ref","targeted",1.31
2003,"kelp","south","north islands","carrington point smr","smr","ref","nontargeted",0.58
2003,"kelp","south","north islands","carrington point smr","smr","ref","targeted",1.74
2005,"kelp","south","north islands","carrington point smr","smr","ref","nontargeted",1.49
2005,"kelp","south","north islands","carrington point smr","smr","ref","targeted",1.16
2004,"kelp","south","south","cat harbor smca","smca","smca","nontargeted",1.75
2004,"kelp","south","south","cat harbor smca","smca","smca","targeted",3.93
2011,"kelp","south","south","cat harbor smca","smca","smca","nontargeted",3.05
